0.797036,0.0598782,0,0,0,0.0436883,0.999045,0,3
1.39381,0.129183,0,0,0,-0.14888,0.988855,0,3
1.52705,0.041744,0,0,0,-0.344617,0.938743,0,3
1.56373,0.0284091,0,0,0,-0.529966,0.848019,0,3
1.58534,-0.190002,0,0,0,-0.679282,0.733877,0,3
1.62925,-0.448194,0,0,0,-0.51492,0.857238,0,3
1.85679,-0.719588,0,0,0,-0.334305,0.942465,0,3
2.21169,-0.88576,0,0,0,-0.129254,0.991612,0,3
2.69743,-0.862557,0,0,0,0.0751847,0.99717,0,3
3.21462,-0.78097,0,0,0,0.264115,0.964491,0,3
3.22194,-0.776211,0,0,0,0.447377,0.894346,0,3
3.22791,-0.78326,0,0,0,0.624144,0.781309,0,3
3.22338,-0.782397,0,0,0,0.778034,0.628222,0,3
3.21933,-0.778756,0,0,0,0.885747,0.464168,0,3
3.21399,-0.764784,0,0,0,0.962502,0.271273,0,3
3.11617,-0.738998,0,0,0,0.997461,0.0712175,0,3
3.04582,-0.73453,0,0,0,-0.999385,0.0350551,0,3
2.66626,-0.827385,0,0,0,0.999947,0.0102817,0,3
1.87449,-0.771266,0,0,0,0.990061,0.140641,0,3
1.76436,-0.710434,0,0,0,0.93998,0.341231,0,3
1.6266,-0.512933,0,0,0,0.851561,0.524256,0,3
1.36841,0.197038,0,0,0,0.893785,0.448496,0,3
1.23281,0.308036,0,0,0,0.967949,0.251148,0,3
1.07448,0.352909,0,0,0,0.998793,0.0491277,0,3
0.276127,0.483495,0,0,0,0.994009,0.109297,0,3
0.0713765,0.495262,0,0,0,-0.995334,0.0964928,0,3
-0.522403,0.342455,0,0,0,-0.949662,0.313275,0,3
-0.615382,0.24962,0,0,0,-0.870755,0.491717,0,3
-0.618789,0.237114,0,0,0,-0.757505,0.65283,0,3
-0.609638,0.134087,0,0,0,-0.613133,0.78998,0,3
-0.583441,0.0834508,0,0,0,-0.446629,0.894719,0,3
-0.582871,0.080515,0,0,0,-0.248448,0.968645,0,3
-0.58429,0.0787419,0,0,0,-0.0535767,0.998564,0,3
-0.626904,0.0617773,0,0,0,0.144229,0.989544,0,3
