1.05764,-0.0399875,0,0,0,0.00274843,0.999996,0,3
2.24504,0.016278,0,0,0,0.0273574,0.999626,0,3
3.26451,0.088844,0,0,0,0.0473483,0.998878,0,3
4.30969,0.226879,0,0,0,0.0426281,0.999091,0,3
5.40836,0.281008,0,0,0,0.0369629,0.999317,0,3
6.50351,0.325748,0,0,0,0.0362358,0.999343,0,3
7.60441,0.429828,0,0,0,0.0543821,0.99852,0,3
8.66704,0.472034,0,0,0,0.0311625,0.999514,0,3
9.69793,0.509927,0,0,0,-0.0142825,0.999898,0,3
10.7327,0.540658,0,0,0,0.0293229,0.99957,0,3
11.8094,0.601512,0,0,0,0.0128571,0.999917,0,3
12.8144,0.672503,0,0,0,0.0251968,0.999683,0,3
13.8284,0.673364,0,0,0,0.00395495,0.999992,0,3
14.8735,0.690207,0,0,0,-0.021235,0.999775,0,3
15.8892,0.649988,0,0,0,-0.00534279,0.999986,0,3
16.9141,0.709045,0,0,0,0.0213969,0.999771,0,3
18.1094,0.82397,0,0,0,0.0495737,0.99877,0,3
19.1372,0.8789,0,0,0,0.0121454,0.999926,0,3
20.1708,0.887478,0,0,0,-0.00196954,0.999998,0,3
21.2488,0.935573,0,0,0,0.0123455,0.999924,0,3
22.2799,0.954736,0,0,0,0.0105769,0.999944,0,3
23.4627,0.969407,0,0,0,0.00998713,0.99995,0,3
24.5113,0.987974,0,0,0,-0.000103207,1,0,3
25.5205,1.01731,0,0,0,0.0160757,0.999871,0,3
26.552,1.0758,0,0,0,0.0169154,0.999857,0,3
27.7319,1.00852,0,0,0,-0.0406975,0.999172,0,3
28.7323,0.958452,0,0,0,0.00888366,0.999961,0,3
29.7486,1.02247,0,0,0,0.037534,0.999295,0,3
30.7482,1.07791,0,0,0,0.00615802,0.999981,0,3
31.9654,1.11869,0,0,0,0.0285827,0.999591,0,3
33.0095,1.17072,0,0,0,0.01741,0.999848,0,3
34.0206,1.2129,0,0,0,0.0232525,0.99973,0,3
35.2197,1.24334,0,0,0,0.00513922,0.999987,0,3
36.2254,1.27167,0,0,0,0.0247473,0.999694,0,3
37.4314,1.35073,0,0,0,0.0023108,0.999997,0,3
38.4626,1.36193,0,0,0,0.00117308,0.999999,0,3
39.5073,1.39132,0,0,0,0.0227199,0.999742,0,3
