0.328098,-0.345483,0,0,0,-0.0442118,0.999022,1,1.0
0.697135,-0.460983,0,0,0,-0.0167297,0.99986,0,1.0
1.02553,-0.4823,0,0,0,-0.0200726,0.999799,0,1.0
1.44642,-0.48662,0,0,0,0.00402045,0.999992,0,1.0
1.85925,-0.486781,0,0,0,0.0131328,0.999914,0,1.0
2.2648,-0.468613,0,0,0,0.00719281,0.999974,0,1.0
2.68542,-0.454311,0,0,0,0.00718506,0.999974,0,1.0
3.12031,-0.446221,0,0,0,0.00361724,0.999993,0,1.0
3.53058,-0.433895,0,0,0,0.0155687,0.999879,0,1.0
3.99496,-0.418798,0,0,0,0.0115661,0.999933,0,1.0
4.42636,-0.3989,0,0,0,0.0146337,0.999893,0,1.0
4.86762,-0.388618,0,0,0,0.0127196,0.999919,0,1.0
5.31411,-0.376243,0,0,0,0.00928771,0.999957,0,1.0
5.75162,-0.368703,0,0,0,0.0106942,0.999943,0,1.0
6.18833,-0.364942,0,0,0,-0.00362119,0.999993,0,1.0
6.63099,-0.366501,0,0,0,-0.000572117,1,0,1.0
7.06177,-0.368431,0,0,0,-0.00151961,0.999999,0,1.0
7.4908,-0.363213,0,0,0,-0.00809031,0.999967,0,1.0
7.94042,-0.366741,0,0,0,-0.00254046,0.999997,0,1.0
8.40032,-0.366747,0,0,0,0.000895966,1,0,1.0
8.84164,-0.366317,0,0,0,0.00505659,0.999987,0,1.0
9.31342,-0.364989,0,0,0,0.00167941,0.999999,0,1.0
9.77106,-0.368318,0,0,0,-0.000352022,1,0,1.0
10.4738,-0.364231,0,0,0,-0.00442703,0.99999,0,1.0
10.9223,-0.375261,0,0,0,-0.00917304,0.999958,0,1.0
11.3916,-0.387766,0,0,0,-0.00420147,0.999991,0,1.0
11.8555,-0.396145,0,0,0,-0.000586301,1,0,1.0
12.2946,-0.397375,0,0,0,0.00444688,0.99999,0,1.0
12.7169,-0.390483,0,0,0,0.0091782,0.999958,0,1.0
